"Type","User Name","Comment Text","Comment HTML","Attachments","Comment Id","Parent Id","Comment Depth","Replies Count","User Id","User Profile Picture","Created At","Scraped At"
"COMMENT","Anjas mara","G g","G g","","Y29tbWVudDoyOTg1MTc3MTc4MzMxMTQyXzI5ODUxNzgwOTgzMzEwNTA=","","0","0","61570359214531","https://scontent.fsub6-6.fna.fbcdn.net/v/t39.30808-1/473815429_122111970140678640_4102470514517660228_n.jpg?stp=c0.0.720.720a_cp0_dst-jpg_s50x50_tt6&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_eui2=AeG0TVXYeapd5qOfT_diy4rn6Fb405spHV_oVvjTmykdX0ljkBv1KIBUTCa0l-30m0hfMlAzQYV03GRYgkHsEqqm&_nc_ohc=pPD7dHFonn0Q7kNvwHFVSec&_nc_oc=AdmD9P4yYQpgoUiD1xAWqTZ4gIQ9ijaNxI6t6VgU2yP_JV0npfHa7UczkvQXTVMT2ks&_nc_zt=24&_nc_ht=scontent.fsub6-6.fna&_nc_gid=uL_4rlz3q1V89zYetqp5Dw&oh=00_AfMalKZmQHkJ_eFNbH_d4oAZHRfBP_VwfALRAHCHmEQESA&oe=685DD295","2025-06-15T17:25:06.000Z","2025-06-22T13:25:19.741Z"
"COMMENT","selvia","","","https://scontent.fsub6-6.fna.fbcdn.net/v/t39.1997-6/481247461_9007337942698440_1761299959839380911_n.webp?_nc_cat=109&ccb=1-7&_nc_sid=72b077&_nc_eui2=AeFVRudisz91J1savA-Y9YB68Yg03yTapInxiDTfJNqkiUnKEw0_TJUyBT2VHcPu3kZ2uEi70Wp-4_-LRPUCvyOu&_nc_ohc=A8iMrpdxaHwQ7kNvwG2btWb&_nc_oc=AdmZ4fEdg51QR0F5W9D-3HXu6090Ab2TnODPZwkgMN-lPygRwsUVp3ETlj02Wt8F_34&_nc_zt=26&_nc_ht=scontent.fsub6-6.fna&_nc_gid=uL_4rlz3q1V89zYetqp5Dw&oh=00_AfNs42JLAWGo2ZRICUa9PgWTTDx47QE09Qq3e-fO4KVJtw&oe=685DE599","Y29tbWVudDoyOTg1MTc3MTc4MzMxMTQyXzI5ODUxODU0MzE2NjM2NTA=","","0","0","61571361608810","https://scontent.fsub6-1.fna.fbcdn.net/v/t39.30808-1/472235192_1864158380990434_8970819860693051646_n.jpg?stp=c0.0.720.720a_cp0_dst-jpg_s50x50_tt6&_nc_cat=106&ccb=1-7&_nc_sid=2d3e12&_nc_eui2=AeHLZHczA9xLAMHEcGtIvWBAFQjhX3zXmRIVCOFffNeZEutxYtxvmWbb215WalI2IKqzlrw8NfHRt2LA1GD0yfJ_&_nc_ohc=0V64Igow-IAQ7kNvwE_nIKd&_nc_oc=AdmvlstZpVpcLr_ZQiUllWizuYMmZTV8ltU-2ZLFYwhG92oSPkfCwgVcGuxchFdBq04&_nc_zt=24&_nc_ht=scontent.fsub6-1.fna&_nc_gid=uL_4rlz3q1V89zYetqp5Dw&oh=00_AfP9rDNnNYSNgrYNmNDI9BiHOZ8ptbuTzZZBYwouduBbWQ&oe=685DCDA8","2025-06-15T17:30:49.000Z","2025-06-22T13:25:19.741Z"
"COMMENT","Indah baru","G g ada","G g ada","","Y29tbWVudDoyOTg1MTc3MTc4MzMxMTQyXzI5ODUyMDA1ODQ5OTU0Njg=","","0","0","61571917658611","https://scontent.fsub6-4.fna.fbcdn.net/v/t39.30808-1/474147337_122101001672730588_6205978227752638416_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=101&ccb=1-7&_nc_sid=2d3e12&_nc_eui2=AeHupR9kyhoIfr4sMM8oe4N1YJDOV_ecJSpgkM5X95wlKpGu1AEPJgepPdNF8jDgXSrmItCcHO6P7A705ndOBdhX&_nc_ohc=-VE8anuXHMsQ7kNvwHDl4pN&_nc_oc=AdlfRs0rg2k4VWLAQUumgzFyc7wow5sLXMnrGyP7LRPwmHMZXAj3hO2gtLDpDuSd8UM&_nc_zt=24&_nc_ht=scontent.fsub6-4.fna&_nc_gid=uL_4rlz3q1V89zYetqp5Dw&oh=00_AfOw3nZ5k4VVEldkH-1dQI0PqgIKxPqCfhEq5pltkeUxlw&oe=685DC4A9","2025-06-15T17:45:11.000Z","2025-06-22T13:25:19.741Z"
"COMMENT","Sunni ","Hi ☺️","Hi ☺️","","Y29tbWVudDoyOTg1MTc3MTc4MzMxMTQyXzI5ODUyMjQ1MzgzMjY0MDY=","","0","0","61572463514238","https://scontent.fsub6-7.fna.fbcdn.net/v/t39.30808-1/476119455_1885447732194832_6581471405243415751_n.jpg?stp=c108.0.518.518a_cp0_dst-jpg_s50x50_tt6&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_eui2=AeE0by34VWMqcgA19I-fNVA0lJ7_tIPWWSeUnv-0g9ZZJwSfzsL-9giQuPRv2qX_g1EPiGy57Zz8RXN0aHPcPsmY&_nc_ohc=8wDNkSJDY2kQ7kNvwG16xMR&_nc_oc=AdlDYDXnLsyZE5-IAdb_pDfiAlLXFuhEl-BMXjKqpgZaIP0PytU-cNTI8rAln1rD_EU&_nc_zt=24&_nc_ht=scontent.fsub6-7.fna&_nc_gid=uL_4rlz3q1V89zYetqp5Dw&oh=00_AfPd6eMy2Ts-j5hclK29P_6dyevS8xyZJkT6gobDPXdYzQ&oe=685DC2B3","2025-06-15T18:07:39.000Z","2025-06-22T13:25:19.741Z"
"COMMENT","Eliyanti Mirna","His","His","","Y29tbWVudDoyOTg1MTc3MTc4MzMxMTQyXzI5ODUzNzg4NzE2NDQzMDY=","","0","0","61569719244326","https://scontent.fsub6-6.fna.fbcdn.net/v/t39.30808-1/503216092_122131669922657308_6848395101198044685_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=100&ccb=1-7&_nc_sid=1d2534&_nc_eui2=AeGDYzK1kabsGX1e-S9z36ymsx0MjPKZic-zHQyM8pmJz9LkUs7H3lIkC8VVhHz2fIs1ZoQ-zKEGAf_1hKhjpq3R&_nc_ohc=L1n21g79QcAQ7kNvwErLYi4&_nc_oc=AdniIMNdaCwsuDy4V1aZoNr4eOJnhXCC4cdBtiCHKX-Swd8u7QJpToDt8G5F-fx1baA&_nc_zt=24&_nc_ht=scontent.fsub6-6.fna&_nc_gid=uL_4rlz3q1V89zYetqp5Dw&oh=00_AfOMTpm5TaKUnLapqGLHfnM7X5jXKgQQ5gITH3MncJK4Wg&oe=685DBFD9","2025-06-15T19:48:11.000Z","2025-06-22T13:25:19.741Z"
"COMMENT","hilaf halifah","Mereka di antaranya","Mereka di antaranya","","Y29tbWVudDoyOTg1MTc3MTc4MzMxMTQyXzI5ODUzOTE4NjE2NDMwMDc=","","0","0","61576918803106","https://scontent.fsub6-3.fna.fbcdn.net/v/t39.30808-1/503582488_122098642226897293_5497567797919988583_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_eui2=AeGPI5Ay4-TKZR6iD7WdK1NWpTKmf7gv_3elMqZ_uC__d0sufjkDxYgU5XvpFjDhf5Lk2bA8lVoa0CgplK8dj13Z&_nc_ohc=XaaQGpzn2VIQ7kNvwFUfgmr&_nc_oc=Adn3BhzqtKxpOqkK7Kxurc4cFPzKaS296ZGu-6E1FcNnpOw26tpUEhtfXQu9ToiAgL8&_nc_zt=24&_nc_ht=scontent.fsub6-3.fna&_nc_gid=uL_4rlz3q1V89zYetqp5Dw&oh=00_AfOe6_JCr10s4ntkPN8BEFrDxxnG2Tq4tLX0SnG0dKyyPA&oe=685DC723","2025-06-15T20:02:23.000Z","2025-06-22T13:25:19.741Z"
"COMMENT","mirna Amelia ","Well","Well","","Y29tbWVudDoyOTg1MTc3MTc4MzMxMTQyXzI5ODUzOTk2MDE2NDIyMzM=","","0","0","61576855072611","https://scontent.fsub6-6.fna.fbcdn.net/v/t39.30808-1/509360022_122111994344895169_7841877678326178537_n.jpg?stp=cp0_dst-jpg_p50x50_tt6&_nc_cat=105&ccb=1-7&_nc_sid=2d3e12&_nc_eui2=AeGYemWAaHtf2A4iw3MJZDInToik90DadmNOiKT3QNp2Y4wGIIyl8VSR9x0HPooQGR8yUSVTocdXY35rEIPCNXEu&_nc_ohc=l31JIRyIOhUQ7kNvwFSx9pp&_nc_oc=AdnE2wF4iiFeKAGG2blP7RGKCVTws3hhTJNuf79dOzN-cXQaZIJsHuiamcjjZt0X4iA&_nc_zt=24&_nc_ht=scontent.fsub6-6.fna&_nc_gid=uEAv8afkFENQPoMdH0o3xw&oh=00_AfPTsB9s8AHV-pTLLY4aemmTIRNBz56jrdwamUcQgtdEWQ&oe=685DC8AC","2025-06-15T20:11:08.000Z","2025-06-22T13:25:31.412Z"
"COMMENT","murai batu","WD lancar senyum lebar 😂","WD lancar senyum lebar 😂","","Y29tbWVudDoyOTg1MTc3MTc4MzMxMTQyXzI5ODU5NzI2NzgyNTE1OTI=","","0","0","61577299112845","https://scontent.fsub6-7.fna.fbcdn.net/v/t39.30808-1/506470984_122133336188657308_5801352082246967244_n.jpg?stp=c0.36.1080.1080a_cp0_dst-jpg_s50x50_tt6&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_eui2=AeEyapJzq4aoh2bAYLUqAGGbU7siTYZuxPxTuyJNhm7E_IbPKsF5VdYZrxSvQXShE7lqAsTbmWNcc1o9AtCNXY4T&_nc_ohc=T-j1B6xMpKsQ7kNvwEqvxiM&_nc_oc=Adn7_s1SdBumIvNX4jrEukHc_F9fDdnGbhb-JHSKx01LnJqm7xBkmgHJtmTjU2i4X1k&_nc_zt=24&_nc_ht=scontent.fsub6-7.fna&_nc_gid=uEAv8afkFENQPoMdH0o3xw&oh=00_AfOdJRhv_XFtSxq3vSoShtTbbGqASWeAOKfliKqCgejSrw&oe=685DE257","2025-06-16T03:24:09.000Z","2025-06-22T13:25:31.412Z"
"COMMENT","Svip2 ","Masih hangat","Masih hangat","","Y29tbWVudDoyOTg1MTc3MTc4MzMxMTQyXzI5ODYwMDYyODgyNDgyMzE=","","0","0","61577239551393","https://scontent.fsub6-4.fna.fbcdn.net/v/t39.30808-1/504041356_122093644664907985_4336445926700460626_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=101&ccb=1-7&_nc_sid=111fe6&_nc_eui2=AeHmE5CNhwZhBzILKs7hhAW6RIJM4CsEE75EgkzgKwQTvrHYQQI30ZYTD7hfNIoMTtx5Sr50Noqfc6EuxBRbp7g3&_nc_ohc=y4pbPlE7_Q0Q7kNvwGnqny0&_nc_oc=AdmtzO8SKueEgXgjeLD7JKPM4G7UYf58fEqR0T6vmCrn6QnkaW0pBVohoYnJ-DzSoCo&_nc_zt=24&_nc_ht=scontent.fsub6-4.fna&_nc_gid=uEAv8afkFENQPoMdH0o3xw&oh=00_AfNKylEuDywGBUNJ_iGt8WDUvciL2098vXwnmU7x_Olhhg&oe=685DBC23","2025-06-16T03:49:11.000Z","2025-06-22T13:25:31.412Z"
"COMMENT","seri gunting ","Mereka di antaranya adalah hilafku","Mereka di antaranya adalah hilafku","","Y29tbWVudDoyOTg1MTc3MTc4MzMxMTQyXzI5ODYwMjc2OTgyNDYwOTA=","","0","0","61577549725829","https://scontent.fsub6-1.fna.fbcdn.net/v/t39.30808-1/507021325_122141754962624065_8873175852122524009_n.jpg?stp=c0.0.685.685a_cp0_dst-jpg_s50x50_tt6&_nc_cat=110&ccb=1-7&_nc_sid=2d3e12&_nc_eui2=AeGUNKr3T_b_njC_-G0UygPptiPS74Mmyb62I9LvgybJvjjnLKpPz6Ufe2_CjOb8cV7TQ46nG1jZuQt7S2ClztMw&_nc_ohc=ezYCVhc74pMQ7kNvwHIkVT-&_nc_oc=AdlV1YBYhfLHnqc2xddkH4hWTUyHRLzJPcRco4l5pQbFGC74Mv2RCRmsyRGt2Yd_T6E&_nc_zt=24&_nc_ht=scontent.fsub6-1.fna&_nc_gid=uEAv8afkFENQPoMdH0o3xw&oh=00_AfO2BiBgWc4zQyVsV0tfGLD6AkGw8dmHGo9b8xfT-hxDnw&oe=685DD32F","2025-06-16T03:59:31.000Z","2025-06-22T13:25:31.412Z"
