"attachments/0/__typename","attachments/0/animated_image_caption","attachments/0/audio_availability","attachments/0/audio_settings","attachments/0/audio_user_preferred_language","attachments/0/autoplay_gating_result","attachments/0/blurred_image/uri","attachments/0/broadcast_id","attachments/0/broadcast_low_latency_config","attachments/0/broadcast_status","attachments/0/broadcaster_origin","attachments/0/browser_native_hd_url","attachments/0/browser_native_sd_url","attachments/0/can_autoplay","attachments/0/can_use_oz","attachments/0/captions_settings","attachments/0/captions_url","attachments/0/cix_screen","attachments/0/comet_video_player_context_sensitive_config","attachments/0/comet_video_player_nextgendash_availability","attachments/0/comet_video_player_static_config","attachments/0/dash_manifest_url","attachments/0/drm_info","attachments/0/fallback_image/height","attachments/0/fallback_image/uri","attachments/0/fallback_image/width","attachments/0/fbls_tier","attachments/0/frame_count","attachments/0/frame_rate","attachments/0/frames_per_column","attachments/0/frames_per_row","attachments/0/height","attachments/0/id","attachments/0/image/height","attachments/0/image/uri","attachments/0/image/width","attachments/0/is_gaming_video","attachments/0/is_latency_menu_enabled","attachments/0/is_latency_sensitive_broadcast","attachments/0/is_live_streaming","attachments/0/is_live_trace_enabled","attachments/0/is_looping","attachments/0/is_ncsr","attachments/0/is_playable","attachments/0/is_podcast_video","attachments/0/is_spherical","attachments/0/is_spherical_enabled","attachments/0/is_video_broadcast","attachments/0/label","attachments/0/latency_sensitive_config","attachments/0/live_playback_instrumentation_configs","attachments/0/loop_count","attachments/0/massive_image/height","attachments/0/massive_image/width","attachments/0/media","attachments/0/min_quality_preference","attachments/0/ocrText","attachments/0/p2p_settings","attachments/0/pack/id","attachments/0/pack/name","attachments/0/permalink_url","attachments/0/playlist","attachments/0/pmv_metadata","attachments/0/preferred_thumbnail/id","attachments/0/preferred_thumbnail/image/uri","attachments/0/preferred_thumbnail/image_preview_payload","attachments/0/source/text","attachments/0/spherical_video_fallback_urls","attachments/0/spherical_video_renderer","attachments/0/sprite_image/uri","attachments/0/target/__typename","attachments/0/target/id","attachments/0/target/url","attachments/0/title_with_entities/text","attachments/0/tracking","attachments/0/unsupported_browser_message","attachments/0/url","attachments/0/video_imf_data","attachments/0/video_player_shaka_performance_logger_init/__module_component_useVideoPlayerShakaPerformanceLoggerRelayImpl_video/__dr","attachments/0/video_player_shaka_performance_logger_init/__module_operation_useVideoPlayerShakaPerformanceLoggerRelayImpl_video/__dr","attachments/0/video_player_shaka_performance_logger_init/__typename","attachments/0/video_player_shaka_performance_logger_init2/__module_component_useVideoPlayerShakaPerformanceLoggerBuilder_video/__dr","attachments/0/video_player_shaka_performance_logger_init2/__module_operation_useVideoPlayerShakaPerformanceLoggerBuilder_video/__dr","attachments/0/video_player_shaka_performance_logger_init2/__typename","attachments/0/video_player_shaka_performance_logger_init2/per_session_sampling_rate","attachments/0/video_player_shaka_performance_logger_should_sample","attachments/0/video_status_type","attachments/0/viewer_autoplay_setting","attachments/0/width","commentUrl","commentsCount","date","facebookId","facebookUrl","feedbackId","groupTitle","id","inputUrl","likesCount","pageAdLibrary/id","pageAdLibrary/is_business_page_active","parentComment/author/__typename","parentComment/author/id","parentComment/author/name","parentComment/author/short_name","parentComment/id","parentReply/author/__typename","parentReply/author/gender","parentReply/author/id","parentReply/author/name","parentReply/id","postTitle","profileId","profileName","profilePicture","profileUrl","replyToCommentId","text","threadingDepth"
"Photo",,,,,,"https://scontent-man2-1.xx.fbcdn.net/v/t39.30808-6/503650842_1339938967692344_237191388016529142_n.jpg?stp=dst-jpg_fb30_s960x960_tt6&_nc_cat=102&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=PWvX60XBoycQ7kNvwF0siZ_&_nc_oc=Adkjg_CJTbQ8TT6sSZ2jwiH4lscGEBJe6FWyqsVoE1LNfzURgHMBn2hi9zyijnJrQgI&_nc_zt=23&_nc_ht=scontent-man2-1.xx&_nc_gid=62itXQAc9rClAfzfgrEMsA&oh=00_AfNEaGhrcvd3SIm3xOrNJxOfVrzBSWuG10lPqvkiIxEW_g&oe=686DA87F",,,,,,,,,,,,,,,,,,,,,,,,,,"1339938964359011","224","https://scontent-man2-1.xx.fbcdn.net/v/t39.30808-6/503650842_1339938967692344_237191388016529142_n.jpg?stp=dst-jpg_p100x100_tt6&_nc_cat=102&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=PWvX60XBoycQ7kNvwF0siZ_&_nc_oc=Adkjg_CJTbQ8TT6sSZ2jwiH4lscGEBJe6FWyqsVoE1LNfzURgHMBn2hi9zyijnJrQgI&_nc_zt=23&_nc_ht=scontent-man2-1.xx&_nc_gid=62itXQAc9rClAfzfgrEMsA&oh=00_AfM3VPpxng0Wpu2DwYK91CPFnDMJYgsdOffmbKbkDEqnxw&oe=686DA87F","100",,,,,,,,,,,,,,,,,"960","428",,,"May be an image of text that says ""03.14 X2 TOZ4.CARA x4 x6 x10 中 곱미지 1n0 中 中 WILLA 그마 သိင်တန 11 WILLL 中 그마 中 WILLE 中 ΜΕΝΑΝΣ 2.329,60 60 SISA PUTARAN 9 GRATIS: Rp2.432,23K Rp0,80K Rp2.370,88K""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/groups/1629366961346367/posts/1769426444007084/?comment_id=1774281790188216",,"2025-06-02T17:00:44.000Z","1769426444007084","https://web.facebook.com/groups/1629366961346367/?multi_permalinks=1769426444007084&hoisted_section_header_type=recently_seen","ZmVlZGJhY2s6MTc2OTQyNjQ0NDAwNzA4NF8xNzc0MjgxNzkwMTg4MjE2","PREDIKTOR TOGEL HK SDY SGP HARI INI","Y29tbWVudDoxNzY5NDI2NDQ0MDA3MDg0XzE3NzQyODE3OTAxODgyMTY=","https://web.facebook.com/groups/1629366961346367/?multi_permalinks=1769426444007084&hoisted_section_header_type=recently_seen","0",,,,,,,,,,,,,"*HONGKONG LOTTO*

*AI 2-9*

*BOM: 28-20-26-32-29*

*SNIPER: 9820-9832*

*BBFS: 98203++(6)*

----------------------------------

*HONGKONG POOLS*

*AI 8-2*

*BOM: 21-84-24-82-81*

*SNIPER: 2184-8421*

*BBFS: 21849+++(0)*","pfbid0Q3tJsfG2pvdzvyL6zk5TbspswZZrzDyGrpZerePc91pVuDg4L8EJhCshJry1MqBbl","Gereng Bae","https://scontent-man2-1.xx.fbcdn.net/v/t39.30808-1/505832217_1344919243860983_2267274258697938271_n.jpg?stp=cp0_dst-jpg_p32x32_tt6&_nc_cat=111&ccb=1-7&_nc_sid=e99d92&_nc_ohc=Cj6498_UQ7kQ7kNvwEHWT58&_nc_oc=AdkRhO0M64oGy6ZlGGCiXNSk6vhvTb3EIqcG2p60v3aBCIIkxTKOloIC8Ywyy6kU0v0&_nc_zt=24&_nc_ht=scontent-man2-1.xx&_nc_gid=62itXQAc9rClAfzfgrEMsA&oh=00_AfPJEshKsULHP50p3zvKDwc52U2Dku8V3KKrCC8qkE8UNg&oe=686DC37F","https://www.facebook.com/eki.rgememerx",,"https://share1.8id4.com?pid=313474551&pkg=com.eightid.indoaisabeta","0"
"GenericAttachmentMedia",,,,,,,,,,,,,,,,,,,,,,,"32","https://external-man2-1.xx.fbcdn.net/emg1/v/t13/12760266699364229367?url=https%3A%2F%2Fkampungtoto4d.store%2Fassets%2Fimg%2Ffeedback2.png&fb_obo=1&utld=kampungtoto4d.store&stp=c0.5000x0.5000f_dst-emg0_p32x32_q75_tt6&_nc_gid=62itXQAc9rClAfzfgrEMsA&_nc_oc=AdmQUhfoyuMhEILIoiM3mPLjphKYdYEgUEicI6bSI_ipJX37zuGnjzUCh1PN_YtQ9tk&ccb=13-1&oh=06_Q3-0AayRng0P63tYReHJDNmW3SaCGsWdYwBI6FJGwnWfLuGb&oe=6869CFC7&_nc_sid=c97757","32",,,,,,,"122100416492920460",,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/groups/1629366961346367/posts/1769426444007084/?comment_id=1790372965245765",,"2025-06-22T18:37:41.000Z","1769426444007084","https://web.facebook.com/groups/1629366961346367/?multi_permalinks=1769426444007084&hoisted_section_header_type=recently_seen","ZmVlZGJhY2s6MTc2OTQyNjQ0NDAwNzA4NF8xNzkwMzcyOTY1MjQ1NzY1","PREDIKTOR TOGEL HK SDY SGP HARI INI","Y29tbWVudDoxNzY5NDI2NDQ0MDA3MDg0XzE3OTAzNzI5NjUyNDU3NjU=","https://web.facebook.com/groups/1629366961346367/?multi_permalinks=1769426444007084&hoisted_section_header_type=recently_seen","0",,,,,,,,,,,,,"*HONGKONG LOTTO*

*AI 2-9*

*BOM: 28-20-26-32-29*

*SNIPER: 9820-9832*

*BBFS: 98203++(6)*

----------------------------------

*HONGKONG POOLS*

*AI 8-2*

*BOM: 21-84-24-82-81*

*SNIPER: 2184-8421*

*BBFS: 21849+++(0)*","pfbid02hEyPr2jKFSggVHwtQ5XbS4mYHVjCx5qbZSKkg3jU3X6xjqULhpuykX5vddha47fNl","Theresa Yasmin","https://scontent-man2-1.xx.fbcdn.net/v/t39.30808-1/509435335_122099345516920460_7752831894817755881_n.jpg?stp=c0.133.1080.1080a_cp0_dst-jpg_s32x32_tt6&_nc_cat=106&ccb=1-7&_nc_sid=e99d92&_nc_ohc=dp4dVH1MOcEQ7kNvwHZGYZj&_nc_oc=Admbsb-_y7N4ZiEU3pSBQO6Je9ZRhSgytcnbt9Cn0kWiC56m_W-zMe0vb3bYZr3nNgU&_nc_zt=24&_nc_ht=scontent-man2-1.xx&_nc_gid=62itXQAc9rClAfzfgrEMsA&oh=00_AfMBxVe4Xb7SffHef9LTZZZoDvBdDYss7Yuq5c_dfypZTQ&oe=686DA5BA","https://www.facebook.com/people/Theresa-Yasmin/pfbid02hEyPr2jKFSggVHwtQ5XbS4mYHVjCx5qbZSKkg3jU3X6xjqULhpuykX5vddha47fNl/",,"Yang mau-mau ajaah 

https://bit.ly/4efa2bn","0"
"GenericAttachmentMedia",,,,,,,,,,,,,,,,,,,,,,,"32","https://external-man2-1.xx.fbcdn.net/emg1/v/t13/12760266699364229367?url=https%3A%2F%2Fkampungtoto4d.store%2Fassets%2Fimg%2Ffeedback2.png&fb_obo=1&utld=kampungtoto4d.store&stp=c0.5000x0.5000f_dst-emg0_p32x32_q75_tt6&_nc_gid=62itXQAc9rClAfzfgrEMsA&_nc_oc=AdmQUhfoyuMhEILIoiM3mPLjphKYdYEgUEicI6bSI_ipJX37zuGnjzUCh1PN_YtQ9tk&ccb=13-1&oh=06_Q3-0AayRng0P63tYReHJDNmW3SaCGsWdYwBI6FJGwnWfLuGb&oe=6869CFC7&_nc_sid=c97757","32",,,,,,,"122100411812920460",,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/groups/1629366961346367/posts/1769426444007084/?comment_id=1790370248579370",,"2025-06-22T18:33:11.000Z","1769426444007084","https://web.facebook.com/groups/1629366961346367/?multi_permalinks=1769426444007084&hoisted_section_header_type=recently_seen","ZmVlZGJhY2s6MTc2OTQyNjQ0NDAwNzA4NF8xNzkwMzcwMjQ4NTc5Mzcw","PREDIKTOR TOGEL HK SDY SGP HARI INI","Y29tbWVudDoxNzY5NDI2NDQ0MDA3MDg0XzE3OTAzNzAyNDg1NzkzNzA=","https://web.facebook.com/groups/1629366961346367/?multi_permalinks=1769426444007084&hoisted_section_header_type=recently_seen","0",,,,,,,,,,,,,"*HONGKONG LOTTO*

*AI 2-9*

*BOM: 28-20-26-32-29*

*SNIPER: 9820-9832*

*BBFS: 98203++(6)*

----------------------------------

*HONGKONG POOLS*

*AI 8-2*

*BOM: 21-84-24-82-81*

*SNIPER: 2184-8421*

*BBFS: 21849+++(0)*","pfbid02hEyPr2jKFSggVHwtQ5XbS4mYHVjCx5qbZSKkg3jU3X6xjqULhpuykX5vddha47fNl","Theresa Yasmin","https://scontent-man2-1.xx.fbcdn.net/v/t39.30808-1/509435335_122099345516920460_7752831894817755881_n.jpg?stp=c0.133.1080.1080a_cp0_dst-jpg_s32x32_tt6&_nc_cat=106&ccb=1-7&_nc_sid=e99d92&_nc_ohc=dp4dVH1MOcEQ7kNvwHZGYZj&_nc_oc=Admbsb-_y7N4ZiEU3pSBQO6Je9ZRhSgytcnbt9Cn0kWiC56m_W-zMe0vb3bYZr3nNgU&_nc_zt=24&_nc_ht=scontent-man2-1.xx&_nc_gid=62itXQAc9rClAfzfgrEMsA&oh=00_AfMBxVe4Xb7SffHef9LTZZZoDvBdDYss7Yuq5c_dfypZTQ&oe=686DA5BA","https://www.facebook.com/people/Theresa-Yasmin/pfbid02hEyPr2jKFSggVHwtQ5XbS4mYHVjCx5qbZSKkg3jU3X6xjqULhpuykX5vddha47fNl/",,"Tadi iseng nyoba ikutin saran teman gw main di 𝑲𝑨𝑴𝑷𝑼𝑵𝑮𝑻𝑶𝑻𝑶 ternyata beneran di kasih jhEpeh wkwk, rekomedasi banget bang 𝑲𝑨𝑴𝑷𝑼𝑵𝑮𝑻𝑶𝑻𝑶 

#𝑲𝑨𝑴𝑷𝑼𝑵𝑮𝑻𝑶𝑻𝑶𝑨𝑵𝑻𝑰𝑩𝑶𝑵𝑪𝑶𝑺
https://bit.ly/4efa2bn","0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/groups/1629366961346367/posts/1769426444007084/?comment_id=1770348853914843",,"2025-05-28T16:57:45.000Z","1769426444007084","https://web.facebook.com/groups/1629366961346367/?multi_permalinks=1769426444007084&hoisted_section_header_type=recently_seen","ZmVlZGJhY2s6MTc2OTQyNjQ0NDAwNzA4NF8xNzcwMzQ4ODUzOTE0ODQz","PREDIKTOR TOGEL HK SDY SGP HARI INI","Y29tbWVudDoxNzY5NDI2NDQ0MDA3MDg0XzE3NzAzNDg4NTM5MTQ4NDM=","https://web.facebook.com/groups/1629366961346367/?multi_permalinks=1769426444007084&hoisted_section_header_type=recently_seen","0",,,,,,,,,,,,,"*HONGKONG LOTTO*

*AI 2-9*

*BOM: 28-20-26-32-29*

*SNIPER: 9820-9832*

*BBFS: 98203++(6)*

----------------------------------

*HONGKONG POOLS*

*AI 8-2*

*BOM: 21-84-24-82-81*

*SNIPER: 2184-8421*

*BBFS: 21849+++(0)*","pfbid0P6BseJLyMs2F191zGxhnTXu5139h2jHucxtMFfigdqhizLSwXmsM53nWkAHh9UjHl","Beni Burhan","https://scontent-man2-1.xx.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=cp0_dst-png_s32x32&_nc_cat=1&ccb=1-7&_nc_sid=136b72&_nc_ohc=LW72faTkZwEQ7kNvwFS-iTM&_nc_oc=AdmJaKhNqP6wQn70q2qatgh7ltFmpNZyzAoineR1Pvw_XzLXUpFZzDsZkl4h-Y1Fds4&_nc_zt=24&_nc_ht=scontent-man2-1.xx&oh=00_AfOtZo4AkvWKliXPqyhMewfiguMMkTMcotNaNYkqqzZObg&oe=688F5BFA","https://www.facebook.com/people/Beni-Burhan/pfbid0P6BseJLyMs2F191zGxhnTXu5139h2jHucxtMFfigdqhizLSwXmsM53nWkAHh9UjHl/",,"Ini nih boy situus andalah gw 𝐌𝐀𝐌𝐈𝐁𝐎𝐒𝐕𝐈𝐏, pencet ga sampe 5 menit sct turun sampe cair sejutaan, langsung ku wedeeh semua ahahahaha","0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/groups/1629366961346367/posts/1769426444007084/?comment_id=1775917933357935","1","2025-06-04T17:36:14.000Z","1769426444007084","https://web.facebook.com/groups/1629366961346367/?multi_permalinks=1769426444007084&hoisted_section_header_type=recently_seen","ZmVlZGJhY2s6MTc2OTQyNjQ0NDAwNzA4NF8xNzc1OTE3OTMzMzU3OTM1","PREDIKTOR TOGEL HK SDY SGP HARI INI","Y29tbWVudDoxNzY5NDI2NDQ0MDA3MDg0XzE3NzU5MTc5MzMzNTc5MzU=","https://web.facebook.com/groups/1629366961346367/?multi_permalinks=1769426444007084&hoisted_section_header_type=recently_seen","1",,,,,,,,,,,,,"*HONGKONG LOTTO*

*AI 2-9*

*BOM: 28-20-26-32-29*

*SNIPER: 9820-9832*

*BBFS: 98203++(6)*

----------------------------------

*HONGKONG POOLS*

*AI 8-2*

*BOM: 21-84-24-82-81*

*SNIPER: 2184-8421*

*BBFS: 21849+++(0)*","pfbid02D5WyEjADdHMvytJJBo4ncaXQcuN2gA2WRpwk3XDTjQvbffXMWpyQNjwQXzsPSTKel","Bola Lampu","https://scontent-man2-1.xx.fbcdn.net/v/t39.30808-1/481975475_122143111076553422_2112836666754974663_n.jpg?stp=c0.0.715.715a_cp0_dst-jpg_s32x32_tt6&_nc_cat=111&ccb=1-7&_nc_sid=e99d92&_nc_ohc=Znee3LtXmQ8Q7kNvwEvn6z1&_nc_oc=AdkjhSp6NABLNQNNvp4_nnDXR1F_t9amq-cpFp35F96SMKSMhvxXUllks7Lfq1sglRw&_nc_zt=24&_nc_ht=scontent-man2-1.xx&_nc_gid=62itXQAc9rClAfzfgrEMsA&oh=00_AfMwT7lQ6oQ_KKgdZPGKmdrcuqs8_zjjSmoN9PyHoBjQww&oe=686DB160","https://www.facebook.com/bola.lampu.751808",,"MNtB","0"
"GenericAttachmentMedia",,,,,,,,,,,,,,,,,,,,,,,"98","https://external-man2-1.xx.fbcdn.net/emg1/v/t13/12012348777927356715?url=https%3A%2F%2Fcdn.static.linkr.com%2Fupload%2F5a5920d8-38cb-4543-aee6-1fbf935b5f79.gif&fb_obo=1&utld=linkr.com&stp=c0.5000x0.5000f_dst-emg0_p98x98_q75_tt6&_nc_gid=62itXQAc9rClAfzfgrEMsA&_nc_oc=AdmoBI1eSiCZa34TyeSj769KS7LugW1qu-6yc5IMdvsxsqbK7t-WRaX-CXjikGCFLj0&ccb=13-1&oh=06_Q3-0AT88PoUyQSE3XYTQs7_tjqgB-if40ArK5NANqNvHeL3F&oe=6869B409&_nc_sid=c97757","98",,,,,,,"1484699796243815",,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/groups/1629366961346367/posts/1769426444007084/?comment_id=1777164566566605",,"2025-06-06T09:17:46.000Z","1769426444007084","https://web.facebook.com/groups/1629366961346367/?multi_permalinks=1769426444007084&hoisted_section_header_type=recently_seen","ZmVlZGJhY2s6MTc2OTQyNjQ0NDAwNzA4NF8xNzc3MTY0NTY2NTY2NjA1","PREDIKTOR TOGEL HK SDY SGP HARI INI","Y29tbWVudDoxNzY5NDI2NDQ0MDA3MDg0XzE3NzcxNjQ1NjY1NjY2MDU=","https://web.facebook.com/groups/1629366961346367/?multi_permalinks=1769426444007084&hoisted_section_header_type=recently_seen","0",,,,,,,,,,,,,"*HONGKONG LOTTO*

*AI 2-9*

*BOM: 28-20-26-32-29*

*SNIPER: 9820-9832*

*BBFS: 98203++(6)*

----------------------------------

*HONGKONG POOLS*

*AI 8-2*

*BOM: 21-84-24-82-81*

*SNIPER: 2184-8421*

*BBFS: 21849+++(0)*","pfbid0GPHqUbjXSN3YhhHAeG6MctUh7jGiS1HJ8t2KsXJcpmP5YDCsiPdVbEQ7hmmsMfWRl","Amell","https://scontent-man2-1.xx.fbcdn.net/v/t1.6435-1/116431108_325460958834377_8845137594840381391_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=111&ccb=1-7&_nc_sid=e99d92&_nc_ohc=q3qSz-mfcv8Q7kNvwFf3pYG&_nc_oc=AdlYPVvzAuLmHGI-vnY6VNo-tfX07EpsJiqY-CY8bnfXT2rx4OeeCRpuI5y8KCy60pE&_nc_zt=24&_nc_ht=scontent-man2-1.xx&_nc_gid=62itXQAc9rClAfzfgrEMsA&oh=00_AfNFuD0DVNb19LOZtJ1sgIhOC8iH79Ozv37jU_eJeas8Mw&oe=688F695C","https://www.facebook.com/fera.riska.52",,":linkr.bio/PORTALcuan","0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/groups/1629366961346367/posts/1769426444007084/?comment_id=1770342573915471",,"2025-05-28T16:46:36.000Z","1769426444007084","https://web.facebook.com/groups/1629366961346367/?multi_permalinks=1769426444007084&hoisted_section_header_type=recently_seen","ZmVlZGJhY2s6MTc2OTQyNjQ0NDAwNzA4NF8xNzcwMzQyNTczOTE1NDcx","PREDIKTOR TOGEL HK SDY SGP HARI INI","Y29tbWVudDoxNzY5NDI2NDQ0MDA3MDg0XzE3NzAzNDI1NzM5MTU0NzE=","https://web.facebook.com/groups/1629366961346367/?multi_permalinks=1769426444007084&hoisted_section_header_type=recently_seen","0",,,,,,,,,,,,,"*HONGKONG LOTTO*

*AI 2-9*

*BOM: 28-20-26-32-29*

*SNIPER: 9820-9832*

*BBFS: 98203++(6)*

----------------------------------

*HONGKONG POOLS*

*AI 8-2*

*BOM: 21-84-24-82-81*

*SNIPER: 2184-8421*

*BBFS: 21849+++(0)*","pfbid0325BbGuqMsjJZfZAfJUGwNFcmw6t8xV2C3YJKYnpAj69F7Rrdbd87ffzCrVu93UgXl","Kumbang Rukmana","https://scontent-man2-1.xx.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=cp0_dst-png_s32x32&_nc_cat=1&ccb=1-7&_nc_sid=136b72&_nc_ohc=LW72faTkZwEQ7kNvwFS-iTM&_nc_oc=AdmJaKhNqP6wQn70q2qatgh7ltFmpNZyzAoineR1Pvw_XzLXUpFZzDsZkl4h-Y1Fds4&_nc_zt=24&_nc_ht=scontent-man2-1.xx&oh=00_AfOtZo4AkvWKliXPqyhMewfiguMMkTMcotNaNYkqqzZObg&oe=688F5BFA","https://www.facebook.com/people/Kumbang-Rukmana/pfbid0325BbGuqMsjJZfZAfJUGwNFcmw6t8xV2C3YJKYnpAj69F7Rrdbd87ffzCrVu93UgXl/",,"Dulu aku sering coba2 situus tapi setelah ikutin saran dari kawan main di 𝐌𝐀𝐌𝐈𝐁𝐎𝐒𝐕𝐈𝐏, sekarang jadi betaah x aku bang mantappp situusnya jossss","0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/groups/1629366961346367/posts/1769426444007084/?comment_id=1780665862883142",,"2025-06-10T16:04:24.000Z","1769426444007084","https://web.facebook.com/groups/1629366961346367/?multi_permalinks=1769426444007084&hoisted_section_header_type=recently_seen","ZmVlZGJhY2s6MTc2OTQyNjQ0NDAwNzA4NF8xNzgwNjY1ODYyODgzMTQy","PREDIKTOR TOGEL HK SDY SGP HARI INI","Y29tbWVudDoxNzY5NDI2NDQ0MDA3MDg0XzE3ODA2NjU4NjI4ODMxNDI=","https://web.facebook.com/groups/1629366961346367/?multi_permalinks=1769426444007084&hoisted_section_header_type=recently_seen","0",,,,,,,,,,,,,"*HONGKONG LOTTO*

*AI 2-9*

*BOM: 28-20-26-32-29*

*SNIPER: 9820-9832*

*BBFS: 98203++(6)*

----------------------------------

*HONGKONG POOLS*

*AI 8-2*

*BOM: 21-84-24-82-81*

*SNIPER: 2184-8421*

*BBFS: 21849+++(0)*","pfbid0uLDGJanMk1cxUopkWs45EY8f2RxxxtaG5WNB5JEn8iZ2wnVd5k4X5CMdjKa6yd9al","Alvaro Justien","https://scontent-man2-1.xx.fbcdn.net/v/t39.30808-1/500465678_122099396198885265_3930702937865067161_n.jpg?stp=c0.120.720.720a_cp0_dst-jpg_s32x32_tt6&_nc_cat=110&ccb=1-7&_nc_sid=e99d92&_nc_ohc=m6TlxgDhubIQ7kNvwElw4fe&_nc_oc=Adk71teOYKZgi4apnuVamsudZ0K1ZgrSRN3MOyYc7dKNdXJ9jDrCgMOAAheeWENCUK0&_nc_zt=24&_nc_ht=scontent-man2-1.xx&_nc_gid=62itXQAc9rClAfzfgrEMsA&oh=00_AfOK03EaRnFeTLIa3YAAToy838x3qQnTiiROb80rrE5OpQ&oe=686DA71A","https://www.facebook.com/people/Alvaro-Justien/pfbid0uLDGJanMk1cxUopkWs45EY8f2RxxxtaG5WNB5JEn8iZ2wnVd5k4X5CMdjKa6yd9al/",,"modal receh hasil nya meledaak di Ug100","0"
